,0
9e14493a67b05084c108a76bb6cefcfe,38.0
63f64dd7d855b459c6ea798fcfbd40d4,38.0
04d8f66bdb50eea03d0e4bbf510e010f,38.0
ed6628df59922822ed3e3a5c29b93850,38.0
642853810bcd6599123200566d3b73ad,38.0
1da26237bdf3201380afc65440bd411b,38.0
3265aae7c05e98c98a841104bd69ae2e,38.0
584f4838390b8719c00c01a347d3f39e,38.0
5b99fc74b9dfbf00205e0b866933b23e,37.0
0eeace3b8ac564fbb8b136baa93bb464,37.0
e1533c2f96a5a2207c6638bc9fb781c1,37.0
c771107092710eec24eba1116d345df6,37.0
66cab6bde5548a666132b5fd7417d43e,37.0
f812a9f139b51359595f1693015df02b,36.0
ffccbf909c060eb2f9d84d4d23cd86e4,36.0
d81bfc9aa4b7dd2fe4f9c5da679b6638,36.0
b0d87cf462009004b369289f2d9c0927,36.0
ce78bee698ce1ec3374d07953dde9067,36.0
fdec90ff8c0d92d2db4071b4e235819c,36.0
19928def7e9fbec76983036ec48e6d08,36.0
24d67fb5445a3a65e5f569d4b431bb4b,36.0
9662f417b64246d5dde607a4e91bd9ca,36.0
8d027d43c0f26835a41a8b065d57d29f,36.0
41291440994215d53a872762e5e54d97,35.0
5c30676657263609615c7ace57bfab52,35.0
c021c1f8c05474771956dfd730c919aa,35.0
e0635aa0f7a7ca8c6bd898cc636d720f,34.0
95ea1430cd2ce32ae0bf88ee9537611f,34.0
3057c9147392980067fa5fe1b39166f6,34.0
245ae06dce8860f235620bce77af453b,34.0
6b15db685735748b2126b199b104789c,34.0
9c5c12f024d2189078f8a1f36c8a95cb,34.0
f134b0c99ed79936d89a1df6ac659468,34.0
135bbb9c675c9a18701aa82ec1882b70,33.0
933063ec4274813f8516a123734e1ffa,33.0
b1ae9b460b5f3287a8d3481c8074cd0c,33.0
ccde7a3bc5b0ee6644a831f99d232d41,33.0
6dab0f24a48068e72364676d1a261d9e,33.0
0fd749be73cb787e08103c1066f49b15,33.0
3c39bd75e077605a3ecdcd21bde81d5d,33.0
ac1213dc34245a2a7822d8dd606745af,33.0
b1e5cb9e6e9b424739ba1ae9035b64a4,33.0
7626dfec949f21b7c159c60b8a055fc5,32.0
0631e63896b34856ee1cbca1ca261eb8,32.0
0c86b4f7b19df2eeb374f7a3c700f01c,32.0
d1ca7f4539a11ed339cfd3ffaa497526,32.0
6ca8f5dd566037dd32092cacffa55c8e,32.0
22f6dc977c8a2d276f3d6153f123556e,32.0
3b78ddfdd9fa167a73524c43221e75f9,32.0
7552fe5ca6120fe72a29328675bd8f4c,32.0
5a3bcebf1f384c215eccd0b2cf65a6eb,32.0
8806f6b0d20203c208ee0d025031082b,32.0
8a9910e17ebd3f37bf1c3d7e6ce3def2,32.0
30923525f3cbc097bb29efd353919aca,32.0
e4afa831c8ae16d8f6ac36a8c7b7daac,32.0
e64999fe8112637d4766796bc2d1c68c,32.0
3e87e1db4dad2b670ae57198fabf8a2d,32.0
e2ddc9d9280bb711ac6ffd772c665abb,32.0
82bde13fa351cf640960835517fac952,32.0
13153f4cc47a7eb6b2d272f5d820fc30,31.0
393c1a66ff075b02fce28e3e400d7768,31.0
ba20f7ab98180850b48e34ad81f68653,31.0
08faa4fcf3bf8070febe0258cdee1ae2,31.0
a9056f714629368407fb3ea60fde340e,31.0
9b329e1bac46b1604424c5c4d3c27312,31.0
5e101316c248023b09a73b1692561f6b,31.0
1be00bc9d5dd6543871e77e62bd05f2e,31.0
4a111950956ce1eb5260dfeb610ebd9b,30.0
462498e1c57ffe4c20e5ff814f4f67ef,30.0
2215590fb375b9ad7431ec1d84301728,30.0
d9b01940bf40e2ddeb87d97cb6d5e4a3,30.0
f4d6ce59e8eb169e43264125d19cda65,30.0
667745b0852f451a490e273f9e3fd486,30.0
53040589629a46e9423205d81d70e56b,30.0
9436d8cb78456fc9b405a33b2de0cdaa,30.0
fd1f644ac0303ad2537916494421f7ff,30.0
fa4fe1e3f5759705243ff0088e1848b1,30.0
71c8405ac9283500208b540626e5690a,30.0
d5200d0f2b328ca31cb1325a0b6dff78,30.0
b1b28cd919685cba40e5f75096867219,30.0
21a894766b46384a58f358247681212f,30.0
9f7e6ee53d6e7e12e56a1636bd47c26e,30.0
4391a5e6f548ea1eeda5ddaabd4a3f00,29.0
4cff7b57a8a115756ad16b6baf2a9f69,29.0
d75d4ed25ec3216a64d6e1895528deda,29.0
1b6d6f1559cd339f7ce9c2f8fba7dd69,29.0
34217cd440688b0b1f8cd39a18bbf0fd,29.0
904aade1c5391f80c9e3b82afb7a3170,29.0
acea8dd7ce8447db78ef5acaff1d6cad,29.0
e347581719b601dced11c3a98f339a2f,29.0
2043d4f2e77cab73cb192560c1e4fdeb,29.0
6899643d846d83cdd6122374ee23ab80,29.0
360ecf36da60db99a2404a85f49fab6f,29.0
1b9934872c5510ee1e94685899a9c9f3,29.0
cbcd5f9afaef62f0c33b479d4354e913,29.0
5c97bc2fa20c6dfb59aa2468b66e42b6,29.0
07b9b0ee60d07d7c5d5d2a6f766d3d48,28.0
8ec6fc8b410875d2bd084dda50c82ace,28.0
c67300a719e434ddd807be19f17135ee,28.0
132db566bbcedf1aacb58f181e11b1b4,28.0
9b425aed4bb4ab802725eed63a8a67a3,28.0
08ca50eea56f18022f99889620a4e441,28.0
0a7a15495fc96414e7a8c73b5f488c3f,28.0
5196daae4895c4be791d1335e8f51bc7,28.0
472a155da83deafa967275a8e1d6bf76,27.0
2bbbae3afd7f82e7450f94c3dbb079e5,27.0
7e53dd06caa64a179ce9b27bf5fe67f6,27.0
08a7b01270ec2bee1a92a0813d717e26,27.0
9b52d545b815769303d05444ba64dd9a,27.0
80fee333bdf672264e49c744e67c8ff4,27.0
b3117ec0677beaabd262fba08c5b4593,27.0
fbf347260a8a95f075c3965cfbc9c3d2,27.0
7d56d0a2a60cefc1b8fe22ae439f4710,27.0
97576d58f1d6828ed74b2f52c6b2ac3a,27.0
8ec591ffadaf42e411c9124eba6743ef,27.0
8b26eddb2efbedd728d1de63ca0fdeb4,27.0
6a3dbb9c89ec8a7b439c1d76aa701c58,26.0
e648c38b1b9e6300c7919c49b32f2d6f,26.0
0996a6d25f1d2c0c28fe3947d0c590d4,26.0
6184f0b1e75cda5265da4646ba5fe76b,26.0
4e64f0b3c260c6ca1213c831c1ba4dc9,26.0
3d597f00dea6742c6375574b00aee834,26.0
e9ab2cf97bb447b8b17cebf6f153a889,26.0
54af285bcaed1e008410f85f2cc51814,26.0
e13171ac10580598ea486f04484dc1ca,26.0
19438d290734af8fbbce1ae76d7c5e7f,26.0
9bc269f8327c9ac0ffcaca5a7043c2d4,26.0
ad63d544eb7b695fc569ba9ed2dbdbfc,26.0
c1c6fd8f75ee1034223a02920bbdb014,26.0
8c062680363a7f944fccd86f1dbce137,26.0
f18127fa75b3c79fde1c93e72f3bdc8c,26.0
9447b7c26aa19450142bc679c908d36e,26.0
dd9ad9315490c571d57ddec41299f3bb,26.0
d6c109754c18fe9c393e9468c2f0c82b,26.0
f28e001d9d5e12644c574a0a3628a961,25.0
9e44ce4cf38b33a6ab4049f3be6bdad0,25.0
c78cc7f16fd53466dd45c42be04ccb07,25.0
90f971a8048ef5feaae6f3b18e7d87b0,25.0
d80da863d4b0822467c4bca01db7cccb,25.0
c5a05a68b386624f06b1f2ee2532fe3e,25.0
6f8eb7667cac26ccadef8c7e16c20c40,25.0
c6aacb25a2741b3dcb19fc4ae86845a4,25.0
fda415e3dc14e0aa472cbe2ba1f35278,25.0
e522d0af5a12b4ab5f50f2f997f3b631,25.0
04bdbf2486199a6d277adba91123e5e6,24.0
b6ce097cef85a4011fa69b647f1ed385,24.0
f3d740ac41fe6ca41a294304fe35ed11,24.0
e8c9eeb48ed237402a655cf179c3bc9a,24.0
46ae4a537900af8ba97e1581a1587e88,24.0
621de7514d930ab9efa6d05061cbc1c7,24.0
b66cfb33f7d7e7040bb3bf71e716f153,24.0
4a0bfd90ff8c5588168f5e3c1452ae78,24.0
d4165269a30bcfa9940cee10bbdeab92,24.0
8297f545bb7c4d4c3ee1f79947ce3375,24.0
61620c8ed07e6b3d30bf122af62324e7,24.0
ad41ce58b4ff2b640d00b158b0b28835,23.0
bb2169dc3eb9108eb2171db491590fcd,23.0
edbc2a0df693cdf878de51cf6b98e5b5,23.0
e52953f802bb3918b64feae23fe53e5e,23.0
56f3d915987264e3ff43007cafe57d31,23.0
4b11b37362ac7a258029310b0602eaf9,23.0
5ee227f3913e1c5f34969c01dbfe4fbf,22.0
5554241e08615d2400ecc5230158180f,22.0
8726ba39f42086ceb0a30c1595842407,22.0
ac559d6cdebbdfbdf89d254be4ae4301,22.0
cf318f5a07724a483e9a6defd0626644,22.0
334055cca342b0baa4053aeb2910cf6d,22.0
f4bb4681faa3033ea22e51436f68150e,22.0
dcdeb94cd7fde64c983b322b64a39722,22.0
8bc1ab820ad7ccf9cf1143b5679b7edc,22.0
57fd005fdd933483667ee3720e8f747a,22.0
26292d89f2bd70dbd5a979415250cb8a,22.0
121d2383729fc1ae5e40b3f4971ac0c0,22.0
fd85eeb70c2f3793809530cb64f787bb,22.0
d6eff9fba53958c146cdff8a5aaf8355,22.0
73f0cf9619336d5b16fb1574378c1c42,22.0
da2100af9d0855361271917353d084b1,22.0
02748b78795964e5d1314a22274701cf,21.0
000040e6eac8f1610ba9acee6f4468f1,21.0
5f015a3b0a8a128c0929a92c027a2065,21.0
d379b96ca56f29732c255b233b5dfd92,21.0
014934c695fb905f310947cc848d0034,21.0
0f5415369df95e3cc7c8b48455990b99,21.0
d4f517ed7e489e8cbe2ef40cf61a8fa7,21.0
fd8eec5c32b8a48a183433f839176377,21.0
ee73010a707982c38b239ad2ee99ca2f,21.0
e62138ecfea27fd85d87ff775d6310a0,21.0
82a465b936df5d51eb2a9260c0ec9202,21.0
a7d63b061b7a5a75c1e134a38ebf6159,21.0
a69587bd1a489689fa4ba38c95304fb3,21.0
a0d03ba5342c2c82ac244c0c5ef28b92,21.0
87bf734b022f76b2f23de28b41d1250f,21.0
c2f9e691dfc56560a5955bab61fc935a,20.0
00a7069c61887549a552b1a92f4507fb,20.0
3377de2ea4896240e55079ce1bb0bb04,20.0
659f00b845ee0a4eb21714dd653c7223,20.0
13f32114e807e20c266cd3f24de6408b,20.0
73615f82416212fc234e311559b3096b,20.0
babef892ead1c31e43ee81053f208ff7,20.0
4a2d51ed38fa521dde755dd934cc6718,20.0
5768399b7234d957b42ec3b75ab476f6,20.0
aa04eecb618f088205258d74dc4556ba,20.0
0b9f690282e39c178c2e5338c0d82c87,20.0
9620194945bcacb5901b5c7ac3e01719,19.0
23a9b140bc50ba6f5be02c3dc3f5525a,19.0
0c5c7d8f5c77aba0a387183d14e699c0,19.0
1e40520b5a8dd395de5f8e35944099b1,19.0
adee083679b803ae84d3642ce765ab3d,19.0
a02b2111427d7fd9f0db3e2ff05f2188,19.0
f4e3c07642e0622153ca228b4665061a,19.0
597af5a9c9d545f60e38fc1052946a6f,19.0
b788f3d3edd07ede3bfd784ae5f5bd9c,19.0
4a6938134a9b8c5383949b4b23c46016,19.0
2c4e09ffd549333a16e8b91dd6a64e4d,19.0
8faadbb7e3db3c81c1f31dc30647b5b3,19.0
7362372e89bad71faef1d7106219726a,19.0
f55546a4c3ffcd14b31c45b2679fc199,19.0
212a0df35f4b01ddae7643e9558355ed,19.0
c924fe86ff837acc7879da1e1b9b37aa,19.0
4d0a1359b4ff0ddf658a81eebb7cc71c,18.0
6624fbee622e685bd2a67516f81de5dc,18.0
8fa0e784ca6b6433f4fbecc92e8741e2,18.0
6a80be377fbc3eb278274e0b708e92fb,18.0
173ae448654ca5335227d3b8525c15a4,18.0
bf43271b6b902a51a84e1924f2fcf9fe,18.0
146c3f9ab7d88d750138449c511a83c0,18.0
14cbe906beaae577a2f9bbe2b7d5cc90,18.0
611459232502e608bbec31f3d8097d4d,18.0
04cf3932c69dad4a8fae50806662fda0,18.0
36ad6547a2dd8861677b3bf6adaefa2f,18.0
97d2117a2e9a0037df614de4cb28eca5,18.0
e7236ed4f14147126ef299a5e9b2108e,18.0
ce7485280b080747aff13fce73e1d86a,18.0
b996928f9e1f246a0a9071b3a50ae37c,18.0
1cd827cc999c6116fc0f84af365e14d7,18.0
05ed353e4545c1a9ec82177178bd44df,18.0
0b34750d50ec75003bb891abbf0062f0,18.0
87bf8db7c8487cfafeb4faee59c3dced,18.0
ed2142200c7decc9f5fdfa634e15b85d,18.0
0010416c196aa95e7b86731a8276258a,17.0
e234f0ebe5799ed23d03596872bc2bad,17.0
a3cde677d961825dca50c02c15bf6e58,17.0
a1390d83c984fdf426b69b29584a5d3e,17.0
8048de359a1a6fdcb2b129ce60e8e032,17.0
1adcb0959d1806806d37cc8b66eaeeb3,17.0
cab2e83535a8c2a14917de180f0b97c4,17.0
c82ff3654cf1c5d66bc7db107928207e,17.0
a02a6fe3d2538f52fae5f6614ef8dec4,17.0
32c58367e786db881e82a25785650d73,17.0
a1cd2347e9208ac2f485c265478d65e9,17.0
4c2d2b8436599df3551198142df02060,17.0
778b9b84ec831cd7981060f93652f802,17.0
cc84d9c0555d741606c80f3d92bc9196,17.0
dd3d638cf7025b68870a0c85ee9893f2,17.0
80e76e9dccf56ec7d4433603d0fc5884,17.0
1e38d86853fbf7266262b6726adec028,17.0
2f4a78ec9eedac8fd57244163efa7a1e,17.0
ac29eddf86cbfa5cb94bac97641f61a3,17.0
a01df9b1bc25132e0d0baf81e03d3814,17.0
2caf293b4cc04b809571d0e03a040784,17.0
d7c5e6603b48188e482f12b55083f09f,17.0
dbc285800d94876db75ea1fc6c3d5d91,17.0
024bba16d89a27c39ee529c5e9a082ed,17.0
4f0e6065cf2659c60920c8aef3334ca4,17.0
eeca98423cec245b3a422d3a035b561a,17.0
47d4d9eb14212ab35f8a091c109c9519,17.0
d5a1b61ca827738382e2cc285274bc18,17.0
79762796b10321809d31fbeef4cbe129,17.0
2413590a8b2016d405123bbe5bf507c4,17.0
05df2cd1dbca0d734f33002ac52a32ce,17.0
280c6a261948937e5d9949eaff766993,17.0
2c7d211525dcb609c46283f1ded67db0,17.0
03d4e4c1734c5d53288cd656bea5e763,17.0
267dbe09adb7c49b77eb0d4fb8dd22a4,16.0
fe59a5125ab3982f98b139c44e16e5f2,16.0
2b50ab004308a7f31794bb9fc48aca44,16.0
62b25f1472a1acd5f95c9af57b58c002,16.0
3f48c461e35feec76fc646f9a6afec63,16.0
7b8193fdceb6e204675a84988650111e,16.0
4cdee83d367e992e37a65b2e42e33e61,16.0
d96802125db50d3e63e57ee29a2b399e,16.0
966464045acaf61f294f124dc5b986e1,16.0
ad10810d1c19a4ec22dbe9949330fd74,16.0
29c5a898b951a9e4c8488574f810aef6,16.0
9cf4e6413e8507d6f52876aaf23fad29,16.0
6a8134d13e33f829ace6eb5ebe26cf1d,16.0
2cb910719768eb0cb6c2c58e2669093c,16.0
c73f397feecbbfde1884858c23a86052,16.0
73be8827b114df4fa8cc54a947c7a193,16.0
985d9b56f8056d09ac237809c2db9052,16.0
764a2b399cf48bd3d2cab048acd266ef,16.0
77bef715e62e3637e6d06442359abc38,16.0
134c1378a4c31801b03ca796efe937cb,16.0
195799978d19d3b8d4538587f5112a78,16.0
a82139e491b02a0f6c7ee4e104886f42,16.0
d93d99fe5c4ca921622238b9fb830447,15.0
4c35b7e45a91ff2889f31d1976b11f74,15.0
6e706d01762eeae5a10bdde84400384b,15.0
588fb6c40b822217d1565f8e90d7e92b,15.0
9263f481f0861af311818fafd60f5153,15.0
82280b1cfc1004272eee54b904bd9b79,15.0
4592a14cbb779e5ae8c0184b545d9051,15.0
2e9f1c3013022ced2c0c9567d59fc064,15.0
f34e332a52b56ae8bfb4dc53adf89479,15.0
ff99716749d12b5b33b706ae2e89445b,15.0
e82995ae79c9856d14c9361ee0debd82,15.0
f581675bdc93c8a2707e422e8887e375,15.0
e67d3abe96db5c60c7bc12dd8f4830b1,15.0
77c13692fa4b455fb6c933fca82f3a01,15.0
7a1ddd108c6c7e6ee46e219eecb16344,15.0
1023418313a7f1fbe54c2ca61fb1e7e2,15.0
175b8cc83881328e40dd3f2ae544ae6d,15.0
99733aa97fb04c03070200f9d1ba820e,15.0
3ceec13b3610fe0e231bee6736bf56d8,15.0
a73f334d09c831af44ed8b0632f8a28e,15.0
d7ca53038401248afb6775e1b5b2bf84,15.0
b514dc774023cbf0b036689119ccbdba,15.0
8a7b1b0050024206c51f94fd5f3c42f5,15.0
54742152882d355c7ed32e0fece242c5,15.0
3dea77dcc4bef7d739b4607c4850d091,15.0
cb6e46cbadf799db008aa6a5388157a5,15.0
646c71d4da54e74bf605ca97acb1b313,15.0
651dc01130e57f4ff24a545c9f75f899,15.0
02c3c6c5bd1c4a50349b6fb3c6b1ce21,15.0
1df8ab18f993187ecf6598fca999d67e,14.0
f96557d94c136ef41f16bb0e26bdb0b1,14.0
5c073502a26ccda108376592d369fb2e,14.0
5fdaddd1f2651df2b1de3f153c19812b,14.0
04482ecf85cc3a29f1e9c952c8af558a,14.0
d8d5419d7965c577432599a2c427ac50,14.0
2043bb54c8f568d60288e5fb31d8d09e,14.0
1eb28f7d39de0f1fcdb003d15f768a17,14.0
8b5e5c4942a40e815b59a7e5d1eaccf2,14.0
95e42b32922d360c8488a4abe4094232,14.0
af7c6bf0e46dd165d4442ec7665ea805,14.0
c61525e6f02ea8e1627efc7fb5f8bda6,14.0
787b7af20e78de33eba7da7f663ab2f6,14.0
86c8621d8404e77beea6b1ecb091cef5,14.0
71b5188636c153842390e79c97ffdda8,14.0
fcea4ea3c5c6f71aee3954eb6430ecb2,14.0
fd375eb1a1a7db492cfa3ed2f28b5e48,14.0
2db435ce4feb09a090b4c81ae9bf4b8d,14.0
447c87c95684dc3b5c54baf3635ad68c,14.0
e53822c4704a35a2a7dc9df7badecc01,14.0
fd6d03189e4f41b31273c6420304458c,14.0
3f3e4a4757e11ff2bf1a17254351a283,14.0
e2e29263aa1c6de0a46ab431a6cc3adf,14.0
c1c224b22f3220d3003a20214ed63e51,14.0
ee2f8f66ecc72aa9b36ee54f111ee672,14.0
cde676a8b8b0971efc5ffaabf672c1f0,14.0
e55f05cf47b44dd501d872ad31b8277d,14.0
4652466cc7012c752a69d93e5bccc665,14.0
1c0d79ad7f2d3d64e724f4e15ddfef42,14.0
0b6dc233aac8912de7070f430251cf38,14.0
6d0e2105ecc7f53f3fbac3d675c7831c,13.0
d326a15b6c097565860b7a0b6a2fa0a8,13.0
13990875ebbe3549fdadb89e8fa14234,13.0
bb6352bbd34ec4aae8b5a1926d26ea35,13.0
cca5dbe0a5baa90045cf14616c85ec62,13.0
c629d0ffe50bada625266fa026d08290,13.0
1bedbfc5ea33cae5a4b1899c81ea9690,13.0
66c62d0514565c6fa9da2eb0e5c3b8da,13.0
c2a8a52c104d466deec45f7e0f0dd97e,13.0
2f449d5f9b4c6067c46460cee9063ebd,13.0
2e0cf2b0101e5e183047b44b69e7bbae,13.0
634efcf88edb15a402b11b8749647727,13.0
9671281731dff6423e026e764d63e52b,13.0
42fd48a0620ee7802ddcd37168d7b182,13.0
da592dfed243810a3ac52cdd6f1af22a,13.0
f031d723de376d529e41e914468d2499,13.0
2973679c22a7d1e066659e80a6dcc32f,13.0
96afec41b75031a3bc99f0cde8b4c619,13.0
a8cf138f076d86a2ae0f495bd94f5705,13.0
baa136776a80663b6f5eea4023d041c2,13.0
5dd612a230b3e6c32752901577459fe7,13.0
61f6e835816aade50df9bfd39ad43a43,13.0
628a3cab1736296d2701f276caae379a,13.0
ed458fb9ff5456a8fb2d15b20c714ffd,13.0
4164a1da99c266d9032e2b90fc335217,13.0
09b96d3039a33815ff6268c491adb787,13.0
d380d858e12f4e57c1b00b7c1f63e98c,13.0
76375608131e13fe6732b7d0552a08f6,13.0
e7fbd649b42d9108128a266d68dca044,13.0
09fa058f6a30f81e1b1ca28297ab1861,13.0
447e67042ce3497a4e1466825040a8d3,13.0
3cae7ab684aca938c84d4489b0fd77a1,12.0
98a4a8179c027fda65f21349f07e55b5,12.0
6ad2db06da9f9ff8c0bb363543dc9c3d,12.0
697d59de58d7c6424b8cbcc71087f5d4,12.0
a0b38f9e6e3a094bc22f96d2f3247b99,12.0
e17b4db0e2911b56a5c34eb04d5af1a2,12.0
10f4a95d56731248c7715542ba2547ad,12.0
9f7671a84ebd1648bae00890dd7f0e67,12.0
2f653010f798916d6636536743cdd7fd,12.0
f050befa4a602eefdbfb02591a8520ad,12.0
40b5815bbbc6552afd5ae014548f5290,12.0
64c0da4f6e1a551a8e4c6baeef8d2a33,12.0
efce7dfa5018564fd979a1766c1ff56d,12.0
0e16e8537dffd51376938bf0f5415724,12.0
403eaf66364b98c126aba1c3e05b0810,12.0
82ad651085c9263890c4deb0a16bf646,12.0
548b6866599a2ea1582596e4ec207263,12.0
c424287667c7883940525ba6f8aa3429,12.0
d5cadcaafc4ca63324673c794afc5ae8,12.0
3ad1157ca2f2d904fe86b6f2c88dcbec,12.0
403b5765532f5f0f799674a3b9ea411f,12.0
b2fefae2eb1a5f0c2316d5b325693464,12.0
6370f2baf54092161ab36b73a26f9547,12.0
0ba8c89e4d8661cd9610f9f8ad3fe492,12.0
ad0334f3ace7853d0da4322032de93ad,12.0
cddd0e3e0499323d70325c485ab24e7a,12.0
c943831cdb2c65af99282c9afa0fef7d,12.0
c23336044b093ae1c530e1fdc97c51da,12.0
a999dba4c4d4597b70397d24b22c5b3d,12.0
2e8c60386390dce3ab011a343adf0cc7,12.0
cc80739a1571895bfcc15b6a0e6fb57d,12.0
b3d6bd1e688e9b97effc243fda14085b,12.0
28183b64c5fa5ce7eb50cd32d2ccc183,12.0
d80fe1d5914a3abef1c0f3f97f934357,12.0
68fbb76dd1242f1accaf1635d25f922f,12.0
6ce6ef7a0203b5223d9b0a6a29a4a604,12.0
48b627c61d9678043eb7252f56e37544,12.0
d3c66b66c0f4cbd1ead95b9ed581336f,12.0
9da1ae56fae5077a9acf297bd9941d76,12.0
3e9b25229c7716675b35473032688cbb,12.0
2f54975d0247b946b88a0f18c482ac27,11.0
b55870e954b16c43deb6fff14c5903f1,11.0
7eaa2034a21192be6ecfaec001f3fa08,11.0
c2bd38ed77af70bc5037589266be3031,11.0
e3c1b9687b257a37694e8872d20da797,11.0
15f91cb085a7422d2e05b658bd9ae295,11.0
04de6089fb8cd5b572f19b015ff7842c,11.0
2d1797bc52c17eecb623aa43545398c1,11.0
0f23c45b4ceac7789fb96b07e229a627,11.0
498acef5491b5980c96014161e3c3d89,11.0
7c9462759579575a2f82b40a437d7434,11.0
87fd01cb38515c4fcb527c7e7371dd6d,11.0
e2bfa988bf31a54a4cf2a855bdf871b9,11.0
dfc9d131593713043bdfcb9ef593223d,11.0
bf46b4acf7dde84ec6fe746b98b3a5ac,11.0
2ab4f5f5da3c1adc293d7d4cce0c642f,11.0
5b4d4a9a44ab4c8addf24a05cb768d66,11.0
4eac9c04f73efde8a0927b1eebc25fe3,11.0
fec5ff1e8ebbe5c9a105d93ce12413a7,11.0
fcebea6aad307be2583f2558951f92c7,11.0
dec0781bd84e53fc8cb18dc1531a2cb6,11.0
215c8ccf57de923f04db86c43a040aa7,11.0
f83b048b4bb93c0a998ca11d1a961c96,11.0
4eb4240858037a83b2c815e4fb39902e,11.0
cc6a8506bb0decbad7f6db28fa5243b7,11.0
c4e52b1fa400333f8a878e56f275c399,11.0
ac37cb302e6b292e361750761732f913,11.0
e5d1153c149e129573811b7591d7b1b2,11.0
098b3a6aa4b222cdc102c740cc47edc3,11.0
fdc6c61d0461ad7843f528092f3b880c,11.0
89bd746aaf39d623a7e8d7ad76b0b082,11.0
4e236250b6455de2ea119fcdcaca2dff,11.0
ccd3fbe63117ff8bd8d3f17dd951f7d0,11.0
31cbfd8abd9c8fc367c3185bfe1c09ea,11.0
fb8feecb440378de19b2f2c501be15fa,11.0
fe97bf1470de1ac908c938dc012f6be6,11.0
dbb8ce782b073260e6f94b2de195cb75,11.0
fcb84119a7d05836b3d71012d02916c5,11.0
411fcac13d99b89582ddb0a48bfd0658,11.0
6bdb82d74cf4e51cb585b6c853b30f21,10.0
5368002a813e800378a9e6558815b3ba,10.0
fa2dc50009d0c50673d10c77575e3b33,10.0
8aa9111b8a8c8fce1123aa053a3057e9,10.0
db11f40415f2590e9e46bcd9e0776b8a,10.0
736f51510bc8fda5abb1d29d04b1bfca,10.0
afa22515edabdb04d47820d0aa265d01,10.0
72eb3413e88952ef3c68d9b259a7fa1f,10.0
ede1e64de29df54c993a55d762eb592a,10.0
091b5855fe65d24c8d771c5f923efa21,10.0
5ee0649bc0985429cb304e946ce2ae20,10.0
f578aa001934ef5d776fa154f03d7927,10.0
76d37602b5ba3f1b49faece80ac90e7f,10.0
f60ad2122d350c747bc5e1f7a7933fc7,10.0
f40c347cac680f37dbe3cee007b936e7,10.0
d38b33ededc5ce4ecaa92a255f5176c0,10.0
0b5fe3fb767fbaf7eb5bf116ac026325,10.0
2824fa5d7a0b3f9d8cdf50b32b7a9d4b,10.0
717426fc1e2958d81385579d511a04b3,10.0
be2189402ab7296479d0e4e4a818a28b,10.0
bccc62fb8ec0cefbe37e499ce2aaeb60,10.0
416b2cb11763cafbf7da4164809cec31,10.0
905e4599791f1a0b9ece9cd10d64dc3a,10.0
0b14d8e2dc0ed39c7c7ef5c6bc5003d8,10.0
e374c3ab5b9ab5d3e59a880fcc193a9e,10.0
8719b1e124c29c98c3113da0d1335f2f,10.0
502c5b5d3bebe21cd645ab473507bbfb,10.0
f7ef9906946e2146b53d0883e5f1e9b3,10.0
0586965a91da8fadfb1437d1ddf63b15,10.0
2ae76cb8c84b95459667c7dfedca1d61,10.0
d94d662db4eb61fb55c5fcc3cfc5abf0,10.0
276dc194a6bc1dff75656c1a0ffa3a9d,10.0
8b882313b524b722e758eae1dabb6cfb,10.0
db83b256802946f5a381465dca0d41ca,10.0
c8db0770706ac1f5973c380bf3e43757,10.0
a4e4b7ac9024b4b82aff7bf076d39037,10.0
b78c0b07268986256c2338a3b3e7e336,10.0
87772468e0f13912dc1855dc00369843,10.0
51edf619922fc1d0360826fee6cab18a,10.0
94caa825555e81664d564064a0849fd9,10.0
39fab29b4056ada7474458c706e84ee3,10.0
1f58fa05fa6514190cd6283e00515dcd,10.0
a081ec7db0f581a3336a449ca422b72e,10.0
60bc6a247e12c02df58165d5284e0d8d,10.0
aba08712f17444cf569cab43ad7fc51f,10.0
72df2f9bb8bc4803722c0a6fbd8cdb85,10.0
b3a04a9b7e4bb4db5b45668fb190d103,10.0
cd7bcfaf08676060a6d61e28163d2085,10.0
ca914d9ae7c14fa6342b74ae8f72468c,10.0
d28d58cd6ee707652118a086bb833e16,10.0
189650890b3986207e7a0517e21ecd09,9.0
2797fc3f47475a4810208c89d4aba2d8,9.0
5d42db396ebd230406fb7ecbb43be437,9.0
b420e546b1cf51cd79d84ea74ebb3d92,9.0
2b6b0860fe62d57b14bb99dc279775e7,9.0
33620c4641d762fa43b67783c9778184,9.0
1942be810c95ebf222105eda3008099f,9.0
112158af0d967a043179375601f08129,9.0
eb69b3ba1d7246dd8fc2757e3183bc50,9.0
867c2870569f4186cdfa793932a32c7f,9.0
38f9479d2f37d1036274704b09d2e3c5,9.0
59a543ba93362867f5cec7ff0e001f4f,9.0
e8dc13b57bc846ab12e37048cf816144,9.0
eaff3a592157ac5c56826cbba0ec56fb,9.0
e48c1d25cdb4f99540b048d31d57f59b,9.0
d55ed211c48caca7df78fda259df8ac2,9.0
47d283a3f15b9959df96af278d4c35d4,9.0
b7690e2533ae86ace45fb28e3cd799e0,9.0
3a6046f0cdaa531319ee9cb1662b167e,9.0
8cb034bca6414f629a571808d5c3a08d,9.0
447b2ed26ecbe146818d50558f19c43e,9.0
629269e1874d383e21fe1dbefb80df9c,9.0
